Yesterday I had my final Physics exam and I think I nailed it,  due to studying so hard.	prepared
I had to go to the doctor recently for my foot,  I was definitely scared of the possible outcome.	anxious
Once I had a coworker who really liked to pull pranks on me	annoyed
I'm looking forward to going to the fair in a couple of weeks.	anticipating
I won a free $50 gift card yesterday!	joyful
I'm always grateful for the love of my wife and children.	grateful
I have met with my close friend from high school after 7 years	joyful
I went to Disneyland the first time when I was 10 years old,  and I went back last year,  I was so happy	nostalgic
My friend who lives in Los Angeles not only gets to live by the beach she can still somehow afford to go to Hawaii all the time.	jealous
My wife lost her phone,  which i bought for our anniversary	furious
I bought a house at the young age of 25. I worked really hard to get were I wanted. I deserve the best out of my life. 	impressed
My mom called me at the last minute to tell me she was having all the family over for dinner and she was expecting me to be there. I told her I had plans that night and she told me I should change my plans.	annoyed
I was startled by a wreck in front of my house yesterday morning.	surprised
I lied to my friend about an important situation. It only made things worse in the end.	guilty
I can't believe how fast the grass is growing this year.	surprised
My friends left me out of their plans. I'm a pretty social person so it's not very fun for me	lonely
I am getting ready to make reservations at the beach for next month for a whole week. I can't wait. 	anticipating
My mother stole my wife's jewelry.	furious
I've been hearing noises around the house at night.	afraid
i took my son to the park yesterday and he fell and hit his face	guilty
I felt sad the other day when my best friend left. She visited for several days and I got used to her being here,  but then she left and I miss her.	sad
I recently downloaded the Quest for Glory game series I used to play as a kid and felt it all rushing back to me.	nostalgic
I'm blue that my parents have dementia now.	sad
I passed all of my summer classes! Those are the hardest.	proud
My kids are not behaving at all today. They are really getting on my nerves.	annoyed
today when i took my spouse to her interview. i think she got it for sure! 	confident
Somebody stole my mail	angry
I was told i have a trip coming up. its to a place ive been wanting to go 	surprised
I was startled by a car hitting a deer in front of my house yesterday.	surprised
My kids wouldn't be quiet lasy night when I tried to go to bead early.	annoyed
my wife decided to take me out for dinner after a long shift. it was nice of her 	caring
MY daughter just learned to play the ukelele over the summer. She taught herself.	impressed
I lost my job and i'm the only provider in my family i'm so stressed	devastated
I've always been very loyal to my family.	faithful
One of my friends got engaged. I'm having a hard time being happy for her.	jealous
I'm so happy I've been doing well in school while working. For a while I thought I would have to drop out.	grateful
I was at a wedding and walking to be seated (up at the fron because it was my sisters wedding) and I missed my chair and fell down when i went to sit.	embarrassed
I'm very much looking forward to buying a house.	hopeful
My daughter will be in high school soon. I been thinking about my high school days recently	nostalgic
